Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
2022-08-17,PSG,Lille,1,2,A,0,1,H,18,7,5,2,18,10,5,6,3,2,0,0,2024/5
2022-08-19,Le Havre,Monaco,0,2,A,0,1,H,3,10,1,3,13,12,3,7,1,0,0,0,2024/5
2022-08-19,Strasbourg,Lorient,0,1,A,0,1,H,12,10,5,4,11,8,4,2,0,1,0,0,2024/5
2022-08-06,Reims,Le Havre,0,0,D,0,0,H,5,6,1,2,8,14,3,6,3,2,0,0,2024/5
2022-08-01,Auxerre,Reims,1,0,H,0,0,H,10,10,3,4,16,14,9,5,3,3,0,0,2024/5
2022-08-26,Nice,Montpellier,0,1,A,0,0,H,6,13,2,6,12,12,8,2,3,3,0,0,2024/5
2022-08-10,Lyon,Lens,1,1,D,1,1,H,12,8,5,3,18,11,6,11,3,1,0,0,2024/5
2022-08-20,Brest,Auxerre,0,1,A,0,0,H,6,9,2,3,15,11,5,4,2,3,0,0,2024/5
2022-08-13,Montpellier,Lens,1,0,H,0,0,H,14,14,6,6,18,11,7,6,3,3,0,0,2024/5
2022-08-11,Lorient,Monaco,0,2,A,0,1,H,6,7,1,2,11,15,5,5,2,0,0,0,2024/5
2022-08-22,Lyon,Brest,3,0,H,1,0,H,9,12,3,5,13,10,3,6,0,1,0,0,2024/5
2022-08-05,Rennes,Toulouse,0,0,D,0,0,H,10,9,4,4,9,13,4,6,3,1,0,0,2024/5
2022-08-27,Nice,Lyon,0,0,D,0,0,H,14,5,6,1,12,13,8,3,3,2,0,0,2024/5
2022-08-17,Lille,Nantes,1,0,H,0,0,H,12,7,5,3,13,14,7,2,1,2,0,0,2024/5
2022-08-22,PSG,Le Havre,0,0,D,0,0,H,12,10,5,4,18,15,7,5,0,1,0,0,2024/5
2022-08-23,Nantes,Toulouse,0,0,D,0,0,H,10,8,3,2,15,14,6,5,0,3,0,0,2024/5
2022-08-16,Metz,Nantes,1,0,H,1,0,H,6,11,2,4,9,10,7,5,0,2,0,0,2024/5
2022-08-17,Nice,Lille,0,1,A,0,0,H,7,5,2,1,12,17,9,7,1,0,0,0,2024/5
2022-08-25,Strasbourg,Lens,0,1,A,0,1,H,11,9,4,2,15,18,4,3,0,2,0,0,2024/5
2022-08-19,Monaco,Reims,1,0,H,1,0,H,7,5,3,1,9,13,5,6,1,0,0,0,2024/5
2022-08-09,Le Havre,Lorient,0,0,D,0,0,H,9,7,3,2,17,18,7,5,0,2,0,0,2024/5
2022-08-24,Lorient,Marseille,0,0,D,0,0,H,8,10,3,3,17,10,3,5,1,0,0,0,2024/5
2022-08-18,PSG,Toulouse,1,0,H,1,0,H,21,9,9,4,17,14,5,2,0,3,0,0,2024/5
2022-08-01,Toulouse,PSG,0,2,A,0,2,H,11,13,4,4,11,10,4,2,3,3,0,0,2024/5
2022-08-16,Toulouse,Lyon,0,0,D,0,0,H,11,5,4,1,14,12,4,3,1,2,0,0,2024/5
2022-08-13,Auxerre,Lens,1,0,H,0,0,H,9,8,3,3,15,12,6,7,3,0,0,0,2024/5
2022-08-14,Lens,Metz,0,0,D,0,0,H,7,10,2,3,9,8,2,3,2,3,0,0,2024/5
2022-08-17,Monaco,Lille,2,0,H,2,0,H,14,13,6,6,18,18,7,5,0,2,0,0,2024/5
2022-08-05,Nice,Marseille,2,1,H,2,0,H,15,15,6,5,18,12,4,3,1,3,0,0,2024/5
2022-08-04,Nice,Strasbourg,1,0,H,0,0,H,14,9,4,2,16,14,5,5,3,0,0,0,2024/5
2022-08-19,Le Havre,Nantes,0,0,D,0,0,H,8,13,3,4,9,16,3,6,0,0,0,0,2024/5
2022-08-02,Le Havre,Brest,0,0,D,0,0,H,6,9,2,4,9,14,7,8,2,2,0,0,2024/5
2022-08-09,Lens,PSG,0,1,A,0,0,H,15,17,6,7,13,10,5,2,1,1,0,0,2024/5
2022-08-14,Lille,Montpellier,1,0,H,0,0,H,12,6,4,2,16,8,10,2,0,3,0,0,2024/5
2022-08-28,Toulouse,Metz,0,0,D,0,0,H,12,14,4,6,18,17,5,3,3,2,0,0,2024/5
2022-08-23,Nice,Rennes,0,0,D,0,0,H,4,7,1,3,18,14,3,2,2,0,0,0,2024/5
2022-08-07,Reims,Monaco,0,2,A,0,0,H,10,16,3,4,8,11,6,8,3,1,0,0,2024/5
2022-08-07,Le Havre,Toulouse,0,0,D,0,0,H,11,14,4,6,9,12,5,6,3,1,0,0,2024/5
2022-08-23,Metz,Monaco,0,0,D,0,0,H,9,4,2,1,15,15,3,6,3,0,0,0,2024/5
2022-08-27,Lorient,PSG,2,3,A,2,2,H,8,6,2,2,14,8,4,8,2,0,0,0,2024/5
2022-08-16,Strasbourg,Marseille,2,0,H,1,0,H,10,7,3,2,17,17,3,4,2,0,0,0,2024/5
2022-08-22,Lyon,Rennes,0,1,A,0,0,H,3,8,1,3,15,11,4,3,0,0,0,0,2024/5
2022-08-14,Montpellier,Nantes,1,1,D,1,1,H,8,11,2,5,15,9,7,5,3,2,0,0,2024/5
2022-08-16,Toulouse,Nice,1,0,H,1,0,H,6,6,1,2,13,15,6,3,1,1,0,0,2024/5
2022-08-23,Lens,Monaco,1,2,A,1,0,H,8,13,3,6,18,15,6,4,1,2,0,0,2024/5
2022-08-21,Lens,Montpellier,0,0,D,0,0,H,7,8,2,3,13,15,5,4,1,1,0,0,2024/5
2022-08-07,Rennes,Lyon,1,1,D,1,0,H,16,9,6,2,10,17,6,5,3,0,0,0,2024/5
2022-08-18,Montpellier,Metz,0,1,A,0,0,H,10,3,3,1,8,8,6,4,2,2,0,0,2024/5
2022-08-02,Rennes,Nantes,0,1,A,0,1,H,9,4,4,1,9,13,3,3,3,0,0,0,2024/5
2022-08-11,Nantes,Lyon,0,0,D,0,0,H,6,5,2,1,13,8,6,2,2,1,0,0,2024/5
2022-08-02,Auxerre,Marseille,0,0,D,0,0,H,8,10,3,3,15,15,3,5,0,0,0,0,2024/5
2022-08-18,Toulouse,Monaco,1,1,D,1,0,H,11,15,5,4,8,16,4,3,0,1,0,0,2024/5
2022-08-10,Lille,Auxerre,0,0,D,0,0,H,12,8,5,2,15,16,4,3,3,0,0,0,2024/5
2022-08-07,Montpellier,Auxerre,1,0,H,0,0,H,7,8,3,2,15,14,8,4,0,1,0,0,2024/5
2022-08-09,Lille,PSG,0,0,D,0,0,H,12,18,4,6,13,14,4,4,2,1,0,0,2024/5
2022-08-26,Nantes,Lens,0,1,A,0,0,H,11,17,4,5,14,14,6,5,3,3,0,0,2024/5
2022-08-15,PSG,Montpellier,1,1,D,0,0,H,14,4,6,1,10,8,9,5,0,0,0,0,2024/5
2022-08-13,PSG,Monaco,3,3,D,3,1,H,13,22,5,8,8,18,5,8,1,0,0,0,2024/5
2022-08-10,Brest,Le Havre,0,0,D,0,0,H,12,11,5,5,14,14,6,2,2,2,0,0,2024/5
2022-08-05,Marseille,Nice,1,1,D,0,1,H,11,7,3,2,14,15,11,6,1,3,0,0,2024/5
2022-08-07,Rennes,Strasbourg,0,0,D,0,0,H,9,10,4,3,12,9,4,7,0,2,0,0,2024/5
2022-08-18,Metz,Lorient,0,0,D,0,0,H,4,8,1,3,12,11,5,5,0,2,0,0,2024/5
2022-08-26,Lens,Nantes,1,0,H,1,0,H,8,7,2,2,16,17,2,3,2,1,0,0,2024/5
2022-08-24,Auxerre,Lille,0,1,A,0,1,H,10,9,3,3,8,13,8,6,2,2,0,0,2024/5
2022-08-19,Reims,Toulouse,0,0,D,0,0,H,11,12,5,4,8,15,4,6,2,1,0,0,2024/5
2022-08-21,Lorient,Metz,0,3,A,0,2,H,3,4,1,1,18,16,5,5,1,2,0,0,2024/5
2022-08-05,Auxerre,Metz,0,0,D,0,0,H,9,11,4,4,14,16,5,2,1,0,0,0,2024/5
2022-08-04,Le Havre,Auxerre,0,0,D,0,0,H,9,11,4,4,10,14,3,3,3,0,0,0,2024/5
2022-08-03,Monaco,Montpellier,2,0,H,2,0,H,10,6,3,2,13,18,5,6,3,3,0,0,2024/5
2022-08-23,Brest,Montpellier,0,0,D,0,0,H,9,9,3,4,15,14,7,2,1,1,0,0,2024/5
2022-08-17,Lens,Brest,0,0,D,0,0,H,10,10,3,4,16,9,6,6,1,3,0,0,2024/5
2022-08-04,Montpellier,Lorient,0,0,D,0,0,H,8,13,3,4,17,14,2,8,0,0,0,0,2024/5
2022-08-10,Strasbourg,Brest,1,1,D,0,0,H,7,8,2,2,13,12,5,5,2,3,0,0,2024/5
2022-08-10,Strasbourg,Lille,1,0,H,0,0,H,9,10,4,3,12,11,6,3,1,3,0,0,2024/5
2022-08-16,Le Havre,Lens,0,1,A,0,0,H,7,6,2,1,17,12,5,4,3,2,0,0,2024/5
2022-08-25,Lens,Strasbourg,1,0,H,1,0,H,12,10,5,4,10,16,4,6,3,3,0,0,2024/5
2022-08-20,Metz,Rennes,1,0,H,1,0,H,10,14,4,4,18,17,6,2,3,3,0,0,2024/5
2022-08-15,Marseille,Lyon,0,1,A,0,1,H,9,6,3,2,12,18,4,7,0,1,0,0,2024/5
2022-08-18,Monaco,Toulouse,0,0,D,0,0,H,12,7,5,3,18,9,3,8,0,1,0,0,2024/5
2022-08-17,Toulouse,Lille,0,1,A,0,0,H,11,8,4,3,11,15,5,4,0,0,0,0,2024/5
2022-08-07,Auxerre,Monaco,0,1,A,0,0,H,8,12,3,4,11,17,6,6,3,0,0,0,2024/5
2022-08-28,Auxerre,Montpellier,0,2,A,0,1,H,9,9,3,2,8,13,6,8,3,1,0,0,2024/5
2022-08-04,Nice,Metz,2,0,H,2,0,H,7,9,2,3,9,16,3,3,1,2,0,0,2024/5
2022-08-14,Strasbourg,Lyon,0,1,A,0,1,H,4,9,1,3,18,10,4,3,0,2,0,0,2024/5
2022-08-05,Lyon,PSG,2,1,H,2,1,H,15,12,5,3,14,13,4,11,2,3,0,0,2024/5
2022-08-20,Rennes,Lens,2,0,H,0,0,H,14,10,4,3,17,11,6,2,3,3,0,0,2024/5
2022-08-03,Monaco,PSG,4,1,H,3,1,H,7,15,2,6,15,8,5,2,3,1,0,0,2024/5
2022-08-04,Lorient,Lyon,0,0,D,0,0,H,9,7,3,2,11,16,3,7,1,2,0,0,2024/5
2022-08-26,Marseille,Brest,1,0,H,1,0,H,9,10,4,4,10,13,4,7,1,1,0,0,2024/5
2022-08-01,Lyon,Auxerre,0,1,A,0,1,H,12,6,5,2,15,17,5,10,2,1,0,0,2024/5
2022-08-27,Lyon,Metz,1,0,H,0,0,H,6,8,2,3,18,14,7,4,2,1,0,0,2024/5
2022-08-19,Toulouse,Lorient,0,0,D,0,0,H,12,10,3,4,9,12,4,2,0,3,0,0,2024/5
2022-08-14,Nice,PSG,0,2,A,0,1,H,7,17,3,8,11,17,5,5,2,2,0,0,2024/5
2022-08-22,Metz,Brest,0,0,D,0,0,H,11,9,4,3,13,13,2,6,1,3,0,0,2024/5
2022-08-01,Nice,Nantes,2,0,H,1,0,H,7,8,3,2,17,15,5,6,0,0,0,0,2024/5
2022-08-25,PSG,Metz,1,0,H,1,0,H,15,7,7,3,14,16,2,5,0,0,0,0,2024/5
2022-08-04,Toulouse,Brest,0,0,D,0,0,H,6,14,2,5,13,14,5,3,2,3,0,0,2024/5
2022-08-15,Brest,Toulouse,0,0,D,0,0,H,4,12,1,3,13,11,6,6,3,0,0,0,2024/5
2022-08-12,Monaco,Marseille,3,0,H,1,0,H,11,10,3,4,11,9,4,3,2,1,0,0,2024/5
2022-08-23,Auxerre,Strasbourg,0,0,D,0,0,H,6,6,2,2,17,11,5,8,0,1,0,0,2024/5
2022-08-17,Marseille,Reims,3,1,H,1,0,H,14,8,4,2,15,10,5,8,1,1,0,0,2024/5
2022-08-19,Lyon,Lorient,0,1,A,0,1,H,8,12,2,4,11,16,3,5,2,1,0,0,2024/5
2022-08-20,Lille,Lorient,1,1,D,1,0,H,5,7,2,3,12,18,6,7,3,0,0,0,2024/5
2022-08-11,Lorient,Reims,0,1,A,0,0,H,10,5,4,1,14,14,4,9,2,0,0,0,2024/5
2022-08-24,Toulouse,Montpellier,1,0,H,0,0,H,3,5,1,2,11,8,7,4,2,3,0,0,2024/5
2022-08-19,Montpellier,PSG,3,1,H,3,1,H,10,16,3,5,8,11,11,2,3,0,0,0,2024/5
2022-08-21,Montpellier,Rennes,0,0,D,0,0,H,13,9,4,2,9,8,8,4,3,3,0,0,2024/5
2022-08-09,Lens,Reims,0,0,D,0,0,H,12,6,5,2,11,9,8,4,3,1,0,0,2024/5
2022-08-08,Toulouse,Strasbourg,1,0,H,1,0,H,6,5,2,2,9,17,7,5,3,0,0,0,2024/5
2022-08-02,Lille,Marseille,2,0,H,2,0,H,10,10,3,3,14,13,6,2,0,1,0,0,2024/5
2022-08-14,Lens,Lorient,0,1,A,0,1,H,9,6,2,2,9,9,6,2,0,0,0,0,2024/5
2022-08-08,Le Havre,Lyon,0,1,A,0,1,H,14,8,4,3,17,18,5,2,0,3,0,0,2024/5
2022-08-11,Monaco,Lyon,1,1,D,1,0,H,9,14,4,5,18,18,3,2,0,3,0,0,2024/5
2022-08-23,Strasbourg,Auxerre,0,1,A,0,0,H,8,14,2,4,9,17,3,5,1,1,0,0,2024/5
2022-08-15,Auxerre,Toulouse,1,0,H,1,0,H,6,11,2,4,10,11,8,4,1,0,0,0,2024/5
2022-08-25,Lille,Reims,1,0,H,1,0,H,12,10,4,4,13,12,4,2,1,1,0,0,2024/5
2022-08-17,Lyon,Le Havre,0,0,D,0,0,H,11,7,3,3,17,18,6,3,1,0,0,0,2024/5
2022-08-12,Nantes,Nice,2,1,H,2,0,H,6,19,2,5,11,11,4,8,1,0,0,0,2024/5
2022-08-20,Montpellier,Reims,0,0,D,0,0,H,10,13,4,6,13,17,5,8,2,2,0,0,2024/5
2022-08-02,Monaco,Brest,0,1,A,0,0,H,12,11,4,5,15,11,4,2,0,1,0,0,2024/5
2022-08-25,Marseille,Le Havre,0,0,D,0,0,H,6,7,2,2,13,14,2,3,1,3,0,0,2024/5
2022-08-01,Brest,Monaco,0,0,D,0,0,H,6,11,2,3,16,9,3,4,1,2,0,0,2024/5
2022-08-01,Reims,Strasbourg,1,0,H,1,0,H,5,6,2,2,11,11,6,2,2,1,0,0,2024/5
2022-08-08,Strasbourg,Nantes,0,0,D,0,0,H,8,11,2,5,10,11,3,10,0,1,0,0,2024/5
2022-08-13,Nantes,Strasbourg,0,0,D,0,0,H,6,9,1,3,18,9,6,8,2,1,0,0,2024/5
2022-08-17,Auxerre,PSG,0,1,A,0,0,H,8,16,3,6,17,14,2,8,0,0,0,0,2024/5
2022-08-13,Le Havre,Strasbourg,0,0,D,0,0,H,8,11,3,3,13,13,2,7,3,1,0,0,2024/5
2022-08-10,Nice,Brest,0,0,D,0,0,H,9,6,3,2,10,13,5,5,1,0,0,0,2024/5
2022-08-19,Monaco,Auxerre,0,0,D,0,0,H,4,12,1,4,15,11,3,7,0,3,0,0,2024/5
2022-08-21,Auxerre,Le Havre,0,0,D,0,0,H,10,5,3,1,16,13,2,9,3,3,0,0,2024/5
2022-08-16,Brest,Metz,0,0,D,0,0,H,10,9,4,3,15,12,4,5,3,0,0,0,2024/5
2022-08-07,Monaco,Lens,2,0,H,0,0,H,10,18,3,6,12,14,6,3,3,1,0,0,2024/5
2022-08-03,Monaco,Le Havre,0,0,D,0,0,H,11,5,4,1,12,15,4,5,2,1,0,0,2024/5
2022-08-15,Metz,Toulouse,0,0,D,0,0,H,8,9,3,3,14,14,8,4,2,3,0,0,2024/5
2022-08-21,Monaco,Lorient,0,0,D,0,0,H,15,10,5,3,9,13,2,4,0,2,0,0,2024/5
2022-08-08,Strasbourg,Toulouse,0,0,D,0,0,H,4,9,1,4,9,9,3,4,0,2,0,0,2024/5
2022-08-10,Strasbourg,PSG,0,2,A,0,0,H,5,15,1,5,18,12,4,2,1,1,0,0,2024/5
2022-08-01,Auxerre,Nantes,0,1,A,0,1,H,7,7,3,3,12,12,6,4,2,3,0,0,2024/5
2022-08-21,Lyon,Nice,2,0,H,0,0,H,13,7,5,2,16,10,2,4,3,1,0,0,2024/5
2022-08-26,Brest,Strasbourg,0,0,D,0,0,H,9,7,3,2,16,15,4,3,3,2,0,0,2024/5
2022-08-23,Lorient,Nice,0,0,D,0,0,H,10,8,3,3,14,11,6,5,3,3,0,0,2024/5
2022-08-10,Strasbourg,Metz,1,0,H,0,0,H,10,4,3,1,8,15,7,9,2,2,0,0,2024/5
2022-08-23,Reims,Auxerre,0,0,D,0,0,H,8,7,3,3,16,12,11,5,2,0,0,0,2024/5
2022-08-11,Le Havre,Marseille,0,0,D,0,0,H,11,7,3,3,17,18,4,3,3,3,0,0,2024/5
2022-08-04,PSG,Lorient,1,1,D,0,0,H,18,9,7,3,13,17,7,8,3,2,0,0,2024/5
2022-08-23,Monaco,Rennes,2,2,D,0,0,H,16,9,6,2,17,15,5,5,0,1,0,0,2024/5
2022-08-10,Strasbourg,Nice,0,0,D,0,0,H,17,11,6,3,18,16,3,6,0,3,0,0,2024/5
2022-08-14,Lorient,Strasbourg,1,0,H,0,0,H,16,8,5,3,14,10,4,4,0,1,0,0,2024/5
2022-08-28,PSG,Strasbourg,1,1,D,0,0,H,15,11,4,5,11,10,5,4,1,2,0,0,2024/5
2022-08-10,Nice,Le Havre,0,0,D,0,0,H,8,11,3,4,17,11,3,5,3,2,0,0,2024/5
2022-08-20,Rennes,Montpellier,0,0,D,0,0,H,6,14,2,6,11,16,2,4,2,3,0,0,2024/5
2022-08-15,Reims,Montpellier,0,1,A,0,0,H,4,5,1,1,13,12,4,4,3,1,0,0,2024/5
2022-08-13,Lens,Toulouse,1,0,H,1,0,H,10,8,4,3,18,10,5,5,0,3,0,0,2024/5
2022-08-21,Montpellier,Strasbourg,0,0,D,0,0,H,8,5,3,1,16,12,2,2,0,1,0,0,2024/5
2022-08-12,Nantes,Rennes,0,0,D,0,0,H,7,8,3,2,9,9,5,7,2,3,0,0,2024/5
2022-08-03,Lyon,Marseille,0,1,A,0,1,H,6,8,2,3,18,18,4,5,3,3,0,0,2024/5
2022-08-09,Metz,Nice,0,0,D,0,0,H,7,7,2,2,9,10,7,3,2,3,0,0,2024/5
2022-08-15,Brest,Lens,1,0,H,0,0,H,7,12,2,4,10,15,5,5,2,1,0,0,2024/5
2022-08-18,Auxerre,Lyon,0,0,D,0,0,H,7,8,2,2,14,10,4,3,0,0,0,0,2024/5
2022-08-02,Marseille,PSG,2,0,H,0,0,H,14,13,5,4,18,16,8,6,1,3,0,0,2024/5
2022-08-23,PSG,Nice,1,1,D,0,1,H,10,7,4,2,18,9,5,4,3,2,0,0,2024/5
2022-08-07,PSG,Lens,1,0,H,1,0,H,14,16,4,6,11,13,6,5,1,1,0,0,2024/5
2022-08-07,Strasbourg,Rennes,0,0,D,0,0,H,15,5,7,1,18,18,2,6,0,1,0,0,2024/5
2022-08-24,Nice,Reims,1,1,D,1,0,H,7,10,3,4,10,8,4,3,3,0,0,0,2024/5
2022-08-18,Montpellier,Marseille,0,0,D,0,0,H,8,9,3,3,14,14,4,6,0,1,0,0,2024/5
2022-08-11,Lorient,Toulouse,0,0,D,0,0,H,10,7,3,2,8,14,2,7,1,3,0,0,2024/5
2022-08-02,Nice,Lorient,0,0,D,0,0,H,7,14,2,5,9,11,5,4,3,2,0,0,2024/5
2022-08-26,Rennes,Lille,1,0,H,1,0,H,11,9,5,3,17,10,7,4,2,0,0,0,2024/5
2022-08-25,Nantes,Metz,1,0,H,0,0,H,15,11,6,4,10,13,4,5,1,2,0,0,2024/5
2022-08-19,Toulouse,Le Havre,0,0,D,0,0,H,8,9,2,2,15,14,3,7,1,0,0,0,2024/5
2022-08-24,Rennes,Brest,1,1,D,1,0,H,4,9,1,3,14,11,5,6,0,0,0,0,2024/5
2022-08-21,Marseille,Auxerre,0,0,D,0,0,H,10,10,3,3,8,11,3,3,3,2,0,0,2024/5
2022-08-26,Reims,PSG,0,2,A,0,1,H,15,17,6,5,14,18,7,6,2,0,0,0,2024/5
2022-08-02,Reims,Marseille,0,3,A,0,0,H,10,12,3,4,18,11,6,5,1,3,0,0,2024/5
2022-08-16,Montpellier,Monaco,0,1,A,0,0,H,6,14,2,4,9,11,3,9,0,1,0,0,2024/5
2022-08-26,Reims,Lyon,0,1,A,0,0,H,9,12,3,4,11,11,2,8,0,3,0,0,2024/5
2022-08-06,Nantes,PSG,0,2,A,0,2,H,10,11,4,3,17,11,10,3,2,2,0,0,2024/5
2022-08-16,Montpellier,Brest,0,0,D,0,0,H,8,9,2,4,9,13,3,8,3,3,0,0,2024/5
2022-08-25,Auxerre,Brest,1,1,D,0,0,H,6,6,2,2,10,15,4,6,0,3,0,0,2024/5
2022-08-18,Marseille,Metz,0,0,D,0,0,H,8,8,3,2,10,16,8,6,1,2,0,0,2024/5
2022-08-16,Monaco,Nice,2,0,H,1,0,H,24,6,8,2,9,13,5,5,1,3,0,0,2024/5
2022-08-24,Auxerre,Nice,0,1,A,0,1,H,6,9,1,4,13,15,8,5,3,3,0,0,2024/5
2022-08-21,Strasbourg,Reims,1,0,H,0,0,H,7,6,2,2,17,9,5,8,3,0,0,0,2024/5
2022-08-25,Toulouse,Reims,0,0,D,0,0,H,14,10,6,3,14,12,4,5,2,3,0,0,2024/5
2022-08-14,Nantes,Reims,0,0,D,0,0,H,5,9,1,3,11,11,4,4,3,0,0,0,2024/5
2022-08-22,Reims,Brest,0,0,D,0,0,H,3,8,1,2,18,10,3,4,2,3,0,0,2024/5
2022-08-22,PSG,Rennes,0,1,A,0,1,H,16,19,5,7,10,8,4,4,0,0,0,0,2024/5
2022-08-03,Nantes,Monaco,0,0,D,0,0,H,7,6,2,2,16,11,2,6,3,1,0,0,2024/5
2022-08-22,Lorient,Auxerre,0,0,D,0,0,H,8,10,2,4,14,17,2,4,2,3,0,0,2024/5
2022-08-19,Lille,Rennes,0,0,D,0,0,H,11,9,5,2,13,10,2,6,2,1,0,0,2024/5
2022-08-27,Rennes,Metz,0,1,A,0,1,H,10,4,3,1,15,8,6,4,0,0,0,0,2024/5
2022-08-14,Le Havre,Lille,0,0,D,0,0,H,4,6,1,2,10,10,4,11,2,1,0,0,2024/5
2022-08-15,Toulouse,Nantes,0,0,D,0,0,H,7,9,2,4,17,11,4,2,1,1,0,0,2024/5
2022-08-28,Toulouse,Rennes,0,0,D,0,0,H,8,9,3,3,14,15,8,2,0,1,0,0,2024/5
2022-08-01,Rennes,PSG,1,1,D,1,0,H,14,21,4,6,17,11,4,2,3,3,0,0,2024/5
2022-08-01,Metz,PSG,0,1,A,0,0,H,11,17,3,7,18,17,6,5,0,0,0,0,2024/5
2022-08-25,Auxerre,Lorient,1,0,H,1,0,H,11,16,4,6,12,15,8,4,3,2,0,0,2024/5
2022-08-11,Strasbourg,Monaco,0,0,D,0,0,H,13,9,5,3,11,13,5,6,3,3,0,0,2024/5
2022-08-01,Le Havre,Nice,0,0,D,0,0,H,8,7,3,3,15,14,2,10,1,0,0,0,2024/5
2022-08-27,Brest,PSG,0,1,A,0,0,H,9,14,3,6,11,13,4,10,3,3,0,0,2024/5
2022-08-04,Lens,Reims,1,1,D,0,1,H,14,8,6,2,16,12,5,5,2,1,0,0,2025/6
2022-08-17,Strasbourg,Lyon,1,0,H,0,0,H,8,15,2,5,12,18,11,6,3,1,0,0,2025/6
2022-08-12,Nantes,Strasbourg,0,0,D,0,0,H,7,7,2,3,17,16,6,6,1,0,0,0,2025/6
2022-08-28,Marseille,PSG,1,3,A,1,0,H,11,23,3,7,11,10,8,5,1,2,0,0,2025/6
2022-08-09,Lorient,PSG,0,1,A,0,1,H,14,16,5,6,14,18,2,4,1,3,0,0,2025/6
2022-08-05,Metz,Marseille,0,0,D,0,0,H,10,5,4,2,16,11,5,6,0,2,0,0,2025/6
2022-08-22,PSG,Toulouse,1,0,H,0,0,H,15,4,5,1,18,16,3,2,1,3,0,0,2025/6
2022-08-20,Le Havre,Toulouse,0,0,D,0,0,H,7,9,3,3,11,9,2,6,2,0,0,0,2025/6
2022-08-03,Nice,Rennes,0,1,A,0,0,H,13,7,4,2,13,13,6,6,2,1,0,0,2025/6
2022-08-08,Lens,Monaco,1,1,D,0,0,H,13,11,3,4,14,9,8,3,0,1,0,0,2025/6
2022-08-04,Nantes,Nice,0,1,A,0,1,H,5,4,2,1,16,13,3,6,2,2,0,0,2025/6
2022-08-13,Toulouse,Lorient,0,0,D,0,0,H,8,7,2,3,10,13,5,10,3,3,0,0,2025/6
2022-08-22,Rennes,Toulouse,1,0,H,1,0,H,11,8,4,3,10,10,2,4,3,2,0,0,2025/6
2022-08-08,PSG,Montpellier,5,2,H,1,2,H,17,11,8,4,18,17,3,4,3,3,0,0,2025/6
2022-08-09,Montpellier,Nantes,0,0,D,0,0,H,11,11,5,4,14,16,2,2,1,2,0,0,2025/6
2022-08-28,Lens,Le Havre,0,0,D,0,0,H,4,5,1,2,9,18,3,6,0,0,0,0,2025/6
2022-08-24,Lyon,Auxerre,0,1,A,0,0,H,14,8,4,2,12,16,2,10,3,0,0,0,2025/6
2022-08-16,Lens,Strasbourg,0,0,D,0,0,H,8,7,3,3,15,16,3,7,0,3,0,0,2025/6
2022-08-14,PSG,Lille,7,0,H,4,0,H,20,8,9,2,16,13,5,2,1,0,0,0,2025/6
2022-08-17,Reims,Montpellier,0,0,D,0,0,H,9,5,3,2,11,10,9,8,0,2,0,0,2025/6
2022-08-13,Toulouse,Rennes,0,0,D,0,0,H,9,7,4,2,10,13,5,9,0,2,0,0,2025/6
2022-08-04,Montpellier,Auxerre,1,0,H,0,0,H,9,6,3,2,12,12,6,6,3,2,0,0,2025/6
2022-08-10,Montpellier,Brest,0,0,D,0,0,H,11,11,4,4,18,16,4,2,0,3,0,0,2025/6
2022-08-15,Lorient,Monaco,0,1,A,0,0,H,11,13,3,3,13,12,7,3,2,0,0,0,2025/6
2022-08-04,Lorient,Marseille,0,0,D,0,0,H,6,12,2,4,14,15,3,4,1,0,0,0,2025/6
2022-08-01,Brest,Toulouse,0,0,D,0,0,H,6,9,2,4,10,18,5,4,2,1,0,0,2025/6
2022-08-18,Nantes,Lyon,1,0,H,1,0,H,9,7,3,3,12,9,6,5,3,3,0,0,2025/6
2022-08-28,Brest,Lille,0,0,D,0,0,H,12,8,4,2,11,9,2,5,1,2,0,0,2025/6
2022-08-06,Lorient,Lille,0,0,D,0,0,H,7,10,3,4,18,11,7,6,3,2,0,0,2025/6
2022-08-05,Rennes,Le Havre,0,1,A,0,0,H,8,6,3,2,13,14,10,7,3,1,0,0,2025/6
2022-08-17,Toulouse,Lille,2,0,H,1,0,H,13,8,3,2,8,18,7,3,1,0,0,0,2025/6
2022-08-14,Auxerre,Nice,0,0,D,0,0,H,5,6,2,2,15,12,4,6,2,3,0,0,2025/6
2022-08-06,Strasbourg,Nice,0,0,D,0,0,H,9,7,3,3,11,12,5,3,0,2,0,0,2025/6
2022-08-23,Lille,PSG,4,2,H,1,0,H,14,12,6,4,9,16,7,5,1,1,0,0,2025/6
2022-08-05,Lille,Toulouse,1,1,D,1,1,H,12,9,5,3,14,8,2,8,2,1,0,0,2025/6
2022-08-02,Rennes,Monaco,2,0,H,0,0,H,8,8,3,2,14,14,4,5,2,1,0,0,2025/6
2022-08-02,Lens,Marseille,1,0,H,0,0,H,16,15,4,5,12,9,4,3,2,2,0,0,2025/6
2022-08-02,Strasbourg,Metz,0,1,A,0,1,H,7,10,2,3,10,8,8,7,0,0,0,0,2025/6
2022-08-20,Auxerre,Reims,1,0,H,0,0,H,4,6,1,2,9,14,3,2,1,2,0,0,2025/6
