Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
2022-08-19,Bologna,Napoli,1,1,D,0,0,H,14,13,6,4,16,15,5,8,3,0,0,0,2023/4
2022-08-24,Lecce,Torino,0,1,A,0,0,H,5,8,1,2,18,9,6,4,0,3,0,0,2023/4
2022-08-14,AC Milan,Verona,1,0,H,0,0,H,9,7,3,3,11,15,2,6,2,1,0,0,2023/4
2022-08-17,Verona,Lecce,0,0,D,0,0,H,12,11,3,5,12,11,7,8,2,0,0,0,2023/4
2022-08-14,Como,Monza,1,0,H,0,0,H,8,3,3,1,16,10,5,4,3,0,0,0,2023/4
2022-08-06,Venezia,Udinese,0,1,A,0,0,H,7,12,2,4,8,15,4,9,1,2,0,0,2023/4
2022-08-12,Atalanta,Monza,0,0,D,0,0,H,5,6,2,2,12,9,2,6,2,2,0,0,2023/4
2022-08-07,Cagliari,Intel Milan,1,2,A,0,0,H,9,12,3,4,9,18,4,4,0,3,0,0,2023/4
2022-08-16,Lecce,Intel Milan,0,1,A,0,1,H,7,19,2,7,18,8,7,7,0,2,0,0,2023/4
2022-08-12,Intel Milan,Venezia,2,1,H,1,0,H,15,8,4,3,15,16,6,8,0,3,0,0,2023/4
2022-08-22,Venezia,Fiorentina,3,0,H,0,0,H,5,7,2,3,12,9,2,4,0,1,0,0,2023/4
2022-08-17,Atalanta,Juventus,4,0,H,1,0,H,17,11,7,3,10,14,2,6,0,3,0,0,2023/4
2022-08-18,Roma,Empoli,0,2,A,0,1,H,7,13,2,6,15,11,4,6,3,1,0,0,2023/4
2022-08-07,Napoli,Bologna,4,0,H,1,0,H,16,14,7,5,15,10,5,7,1,1,0,0,2023/4
2022-08-08,Napoli,Lecce,1,0,H,0,0,H,4,11,1,3,8,18,8,7,1,2,0,0,2023/4
2022-08-09,Lazio,Monza,0,0,D,0,0,H,11,7,4,2,17,10,2,7,3,1,0,0,2023/4
2022-08-08,Roma,Verona,2,1,H,0,0,H,12,9,4,2,15,18,3,5,1,1,0,0,2023/4
2022-08-03,Como,Cagliari,0,0,D,0,0,H,7,12,3,3,13,13,8,4,1,1,0,0,2023/4
2022-08-03,Fiorentina,Lecce,1,0,H,1,0,H,10,8,3,3,11,14,8,10,3,0,0,0,2023/4
2022-08-24,Monza,Juventus,0,2,A,0,1,H,12,10,4,3,15,16,7,2,3,3,0,0,2023/4
2022-08-16,Fiorentina,Udinese,0,0,D,0,0,H,13,12,4,5,10,14,4,8,2,0,0,0,2023/4
2022-08-16,Lecce,Udinese,0,0,D,0,0,H,6,5,2,1,16,9,6,2,1,1,0,0,2023/4
2022-08-21,Udinese,Venezia,1,0,H,0,0,H,13,10,5,4,17,11,7,9,0,1,0,0,2023/4
2022-08-17,Fiorentina,Intel Milan,2,2,D,0,0,H,17,12,7,5,9,12,6,4,3,2,0,0,2023/4
2022-08-17,Roma,Sassuolo,0,0,D,0,0,H,9,6,4,2,10,11,2,8,1,0,0,0,2023/4
2022-08-28,AC Milan,Roma,0,2,A,0,0,H,14,7,6,2,18,9,7,5,2,3,0,0,2023/4
2022-08-08,Venezia,Roma,0,0,D,0,0,H,10,15,4,6,8,14,5,6,3,0,0,0,2023/4
2022-08-03,Udinese,Intel Milan,2,1,H,2,0,H,10,15,3,4,12,9,5,5,1,0,0,0,2023/4
2022-08-06,Lazio,AC Milan,1,1,D,1,1,H,15,6,7,2,8,16,6,5,1,3,0,0,2023/4
2022-08-06,Bologna,Empoli,0,0,D,0,0,H,7,8,2,2,11,15,10,6,3,0,0,0,2023/4
2022-08-15,Verona,Sassuolo,1,0,H,0,0,H,10,4,4,1,14,8,5,4,3,1,0,0,2023/4
2022-08-08,Intel Milan,Sassuolo,2,0,H,0,0,H,20,10,7,3,14,16,9,7,0,3,0,0,2023/4
2022-08-18,Juventus,Empoli,0,0,D,0,0,H,14,5,4,1,12,18,8,6,1,3,0,0,2023/4
2022-08-27,AC Milan,Fiorentina,2,2,D,0,2,H,5,13,2,5,13,14,5,3,0,2,0,0,2023/4
2022-08-17,Lazio,Verona,0,0,D,0,0,H,10,10,3,4,13,17,2,4,1,2,0,0,2023/4
2022-08-22,Empoli,Verona,0,0,D,0,0,H,8,9,3,3,16,11,5,6,3,2,0,0,2023/4
2022-08-20,Como,Lecce,0,1,A,0,0,H,10,7,4,2,14,8,3,2,2,1,0,0,2023/4
2022-08-13,AC Milan,Como,1,0,H,0,0,H,11,9,3,4,15,18,3,4,0,1,0,0,2023/4
2022-08-26,Empoli,Juventus,0,0,D,0,0,H,9,7,3,2,17,16,5,3,0,3,0,0,2023/4
2022-08-14,Empoli,Monza,1,0,H,0,0,H,8,11,3,4,11,10,4,8,2,0,0,0,2023/4
2022-08-01,Juventus,Lecce,0,1,A,0,1,H,9,13,4,5,12,11,9,7,3,2,0,0,2023/4
2022-08-01,Juventus,Sassuolo,0,0,D,0,0,H,12,11,5,5,16,14,5,6,2,2,0,0,2023/4
2022-08-20,Bologna,Cagliari,0,1,A,0,0,H,11,9,4,4,17,15,3,5,0,3,0,0,2023/4
2022-08-22,Atalanta,Torino,2,1,H,1,0,H,14,14,4,6,9,11,6,3,1,2,0,0,2023/4
2022-08-06,Juventus,Atalanta,3,1,H,3,0,H,16,9,7,3,13,8,2,8,0,3,0,0,2023/4
2022-08-13,Roma,Intel Milan,0,2,A,0,2,H,14,19,5,6,11,18,5,8,1,0,0,0,2023/4
2022-08-25,Lecce,Cagliari,2,1,H,1,1,H,12,8,5,3,8,13,3,7,3,0,0,0,2023/4
2022-08-18,Lecce,Udinese,0,0,D,0,0,H,13,14,4,4,18,8,2,9,0,1,0,0,2024/5
2022-08-06,Udinese,Cagliari,0,0,D,0,0,H,9,5,4,2,16,8,4,7,0,1,0,0,2024/5
2022-08-10,Intel Milan,Venezia,1,0,H,0,0,H,18,8,8,2,18,13,6,3,3,3,0,0,2024/5
2022-08-06,Udinese,Monza,0,0,D,0,0,H,8,12,2,3,11,11,9,4,0,2,0,0,2024/5
2022-08-04,Sassuolo,Roma,2,0,H,1,0,H,18,8,8,3,13,18,6,6,3,2,0,0,2024/5
2022-08-17,Intel Milan,Juventus,2,0,H,2,0,H,20,20,9,7,14,9,7,5,1,3,0,0,2024/5
2022-08-28,AC Milan,Lazio,2,1,H,0,0,H,17,11,8,4,11,11,5,6,1,1,0,0,2024/5
2022-08-05,Juventus,AC Milan,0,2,A,0,1,H,11,13,5,4,8,9,4,12,2,2,0,0,2024/5
2022-08-28,Juventus,Como,0,0,D,0,0,H,14,11,6,3,18,10,4,2,2,0,0,0,2024/5
2022-08-10,Genoa,Bologna,1,0,H,1,0,H,11,5,3,1,9,18,6,6,3,1,0,0,2024/5
2022-08-09,Bologna,Intel Milan,0,3,A,0,1,H,13,19,4,6,18,14,2,11,2,2,0,0,2024/5
2022-08-02,Napoli,Como,1,0,H,0,0,H,7,7,2,3,11,16,8,8,2,3,0,0,2024/5
2022-08-03,Verona,Monza,0,0,D,0,0,H,9,7,3,3,17,16,2,3,1,0,0,0,2024/5
2022-08-11,Genoa,Juventus,1,0,H,0,0,H,14,11,6,5,18,12,6,6,1,2,0,0,2024/5
2022-08-18,AC Milan,Venezia,0,0,D,0,0,H,9,8,3,3,18,14,10,7,0,3,0,0,2024/5
2022-08-17,Roma,Venezia,1,0,H,0,0,H,7,6,3,2,12,15,3,3,2,0,0,0,2024/5
2022-08-09,Verona,AC Milan,0,0,D,0,0,H,7,7,3,2,17,9,6,6,2,0,0,0,2024/5
2022-08-09,Napoli,Atalanta,2,1,H,0,0,H,11,15,5,4,8,13,7,2,2,2,0,0,2024/5
2022-08-01,Genoa,Napoli,0,0,D,0,0,H,13,7,4,2,18,18,8,5,3,0,0,0,2024/5
2022-08-15,Roma,Sassuolo,1,1,D,0,0,H,12,6,5,2,11,18,7,4,3,1,0,0,2024/5
2022-08-09,Verona,Como,1,1,D,0,1,H,8,8,2,2,14,12,5,11,1,2,0,0,2024/5
2022-08-11,Como,Sassuolo,2,0,H,0,0,H,7,6,2,1,12,18,4,4,0,0,0,0,2024/5
2022-08-04,AC Milan,Como,1,1,D,0,1,H,9,11,4,4,17,13,3,2,0,3,0,0,2024/5
2022-08-07,Lecce,Como,0,0,D,0,0,H,4,9,1,3,17,8,2,2,0,1,0,0,2024/5
2022-08-06,Napoli,Bologna,0,1,A,0,0,H,15,14,6,4,17,10,7,4,3,1,0,0,2024/5
2022-08-23,Intel Milan,Empoli,1,2,A,0,0,H,16,6,5,2,13,14,4,3,1,2,0,0,2024/5
2022-08-15,AC Milan,Intel Milan,2,3,A,1,3,H,12,10,5,4,16,11,3,12,1,1,0,0,2024/5
2022-08-22,Genoa,Lecce,0,0,D,0,0,H,10,10,3,3,13,9,5,2,2,3,0,0,2024/5
2022-08-28,Lecce,Roma,0,0,D,0,0,H,9,6,3,2,8,18,3,3,2,3,0,0,2024/5
2022-08-17,Lazio,Udinese,0,0,D,0,0,H,13,9,5,3,11,8,6,5,0,3,0,0,2024/5
2022-08-17,Juventus,Fiorentina,0,0,D,0,0,H,15,9,6,4,12,14,3,5,0,3,0,0,2024/5
2022-08-22,Fiorentina,Torino,2,1,H,1,0,H,7,11,2,4,14,18,3,6,3,0,0,0,2024/5
2022-08-26,Como,Genoa,0,1,A,0,0,H,6,7,2,3,18,16,6,4,3,2,0,0,2024/5
2022-08-28,Intel Milan,Cagliari,3,0,H,1,0,H,10,8,3,3,8,18,5,6,1,0,0,0,2024/5
2022-08-09,Roma,Lecce,0,0,D,0,0,H,10,6,4,1,14,17,7,6,0,3,0,0,2024/5
2022-08-09,Napoli,Torino,1,0,H,0,0,H,16,8,4,3,16,12,5,2,3,3,0,0,2024/5
2022-08-09,Lazio,Venezia,0,0,D,0,0,H,8,9,2,3,12,8,4,2,3,1,0,0,2024/5
2022-08-20,Venezia,Como,1,1,D,1,1,H,10,6,3,2,18,8,8,3,0,0,0,0,2024/5
2022-08-06,Fiorentina,Udinese,0,0,D,0,0,H,12,16,5,6,17,18,2,4,0,3,0,0,2024/5
2022-08-03,Monza,Roma,1,0,H,0,0,H,8,5,3,2,18,14,2,2,3,3,0,0,2024/5
2022-08-08,Cagliari,Sassuolo,0,0,D,0,0,H,14,8,4,3,13,10,5,4,3,2,0,0,2024/5
2022-08-08,Atalanta,Bologna,0,0,D,0,0,H,13,7,5,2,9,18,4,3,1,0,0,0,2024/5
2022-08-17,Venezia,Juventus,0,1,A,0,0,H,6,11,2,4,11,10,5,2,0,2,0,0,2024/5
2022-08-16,Cagliari,Roma,0,0,D,0,0,H,11,10,3,4,12,9,5,3,3,3,0,0,2024/5
2022-08-01,Genoa,Intel Milan,2,1,H,1,0,H,6,13,2,5,12,10,5,4,1,0,0,0,2024/5
2022-08-13,Roma,Napoli,0,1,A,0,1,H,16,8,5,3,12,12,4,5,3,0,0,0,2024/5
2022-08-21,Juventus,Empoli,0,0,D,0,0,H,8,8,3,3,11,15,9,6,3,1,0,0,2024/5
2022-08-06,Roma,Atalanta,2,1,H,1,0,H,14,7,4,2,17,8,6,9,2,3,0,0,2024/5
2022-08-04,Monza,Lecce,0,0,D,0,0,H,4,6,1,1,18,9,2,5,3,0,0,0,2024/5
2022-08-22,Venezia,AC Milan,0,0,D,0,0,H,11,12,3,5,14,13,7,5,2,3,0,0,2024/5
2022-08-24,Genoa,Torino,1,0,H,1,0,H,11,8,3,2,11,14,8,6,3,2,0,0,2024/5
2022-08-20,Como,Torino,0,0,D,0,0,H,10,14,4,6,9,8,4,5,1,3,0,0,2024/5
2022-08-07,Genoa,Udinese,0,1,A,0,1,H,7,6,3,2,8,16,9,2,0,2,0,0,2024/5
2022-08-09,Verona,Lazio,0,1,A,0,1,H,10,10,3,3,17,16,2,5,1,0,0,0,2024/5
2022-08-25,Udinese,Fiorentina,0,0,D,0,0,H,6,7,1,2,15,13,4,4,2,2,0,0,2024/5
2022-08-26,Intel Milan,Lazio,4,2,H,2,0,H,19,15,8,6,12,9,8,5,3,1,0,0,2024/5
2022-08-05,Cagliari,Udinese,0,0,D,0,0,H,11,9,3,4,18,11,4,6,0,1,0,0,2024/5
2022-08-06,Juventus,Verona,1,0,H,0,0,H,14,8,4,3,14,11,3,3,1,0,0,0,2024/5
2022-08-09,Bologna,Torino,1,0,H,1,0,H,7,8,3,3,16,18,6,9,0,3,0,0,2024/5
2022-08-01,Cagliari,Monza,0,0,D,0,0,H,9,10,2,3,12,12,8,4,1,0,0,0,2024/5
2022-08-16,Intel Milan,Atalanta,2,2,D,0,1,H,15,13,6,5,10,9,2,2,0,1,0,0,2024/5
2022-08-17,Atalanta,Roma,2,1,H,2,0,H,14,11,5,3,9,18,7,6,3,3,0,0,2024/5
2022-08-11,Cagliari,Como,0,0,D,0,0,H,13,9,6,2,10,14,4,4,3,1,0,0,2024/5
2022-08-01,Venezia,Lazio,0,0,D,0,0,H,8,6,2,2,14,16,5,5,3,3,0,0,2024/5
2022-08-16,Atalanta,Lecce,2,0,H,2,0,H,13,10,6,3,11,13,4,10,2,3,0,0,2024/5
2022-08-06,Monza,Genoa,0,0,D,0,0,H,9,3,3,1,13,10,5,2,2,3,0,0,2024/5
2022-08-23,Monza,Intel Milan,0,1,A,0,0,H,3,9,1,3,15,15,5,8,1,2,0,0,2024/5
2022-08-06,Verona,Empoli,0,0,D,0,0,H,16,14,6,4,18,18,4,3,1,3,0,0,2024/5
2022-08-20,Torino,Como,0,0,D,0,0,H,8,7,2,3,13,18,6,5,0,3,0,0,2024/5
2022-08-04,AC Milan,Roma,1,0,H,0,0,H,10,13,3,6,17,17,6,7,3,1,0,0,2024/5
2022-08-05,Como,Intel Milan,0,1,A,0,1,H,9,17,3,8,13,17,5,5,3,0,0,0,2024/5
2022-08-23,AC Milan,Atalanta,2,1,H,0,1,H,20,9,9,3,13,18,5,2,1,1,0,0,2024/5
2022-08-25,Torino,Empoli,0,0,D,0,0,H,9,11,3,4,18,17,8,2,0,3,0,0,2024/5
2022-08-23,Lazio,Intel Milan,3,1,H,0,0,H,15,11,6,4,14,14,4,12,0,1,0,0,2024/5
2022-08-03,Juventus,Bologna,2,0,H,0,0,H,13,7,5,2,18,16,3,2,1,2,0,0,2024/5
2022-08-11,Empoli,Bologna,0,1,A,0,0,H,10,8,4,3,14,16,2,9,0,3,0,0,2024/5
2022-08-10,Lecce,Lazio,0,0,D,0,0,H,8,6,3,2,15,10,4,5,2,2,0,0,2024/5
2022-08-18,Lazio,Empoli,0,1,A,0,0,H,10,8,3,2,15,12,6,2,1,0,0,0,2024/5
2022-08-07,Lecce,Cagliari,0,0,D,0,0,H,12,5,4,2,10,14,2,5,1,2,0,0,2024/5
2022-08-19,Napoli,Fiorentina,1,0,H,1,0,H,13,10,5,4,13,9,5,5,3,1,0,0,2024/5
2022-08-17,Napoli,Verona,1,0,H,1,0,H,9,11,3,4,10,14,7,3,1,3,0,0,2024/5
2022-08-11,Torino,Venezia,0,1,A,0,0,H,7,12,2,5,16,9,3,5,1,3,0,0,2024/5
2022-08-04,Verona,Genoa,0,0,D,0,0,H,9,10,3,3,17,15,7,5,2,2,0,0,2024/5
2022-08-25,Fiorentina,Napoli,2,1,H,1,0,H,23,16,8,5,10,12,9,4,3,3,0,0,2024/5
2022-08-06,Verona,Lecce,0,0,D,0,0,H,14,4,6,1,9,15,4,7,2,0,0,0,2024/5
2022-08-18,Sassuolo,Udinese,0,0,D,0,0,H,10,8,4,2,12,13,4,2,2,3,0,0,2024/5
2022-08-12,Roma,Genoa,2,0,H,0,0,H,8,6,2,2,15,12,6,5,2,0,0,0,2024/5
2022-08-04,Cagliari,Fiorentina,0,0,D,0,0,H,9,6,3,2,11,16,4,6,1,0,0,0,2024/5
2022-08-07,Roma,Cagliari,0,1,A,0,1,H,9,6,3,2,13,17,3,9,2,1,0,0,2024/5
2022-08-05,Cagliari,Bologna,0,0,D,0,0,H,4,8,1,2,12,16,6,5,0,3,0,0,2024/5
2022-08-10,Atalanta,Venezia,2,1,H,2,0,H,12,7,5,3,9,15,3,7,3,2,0,0,2024/5
2022-08-25,Empoli,Cagliari,1,0,H,1,0,H,7,10,2,3,17,18,4,5,0,0,0,0,2024/5
2022-08-19,Atalanta,Verona,0,1,A,0,0,H,12,10,5,4,18,18,2,6,0,1,0,0,2024/5
2022-08-11,Monza,Fiorentina,0,0,D,0,0,H,7,11,3,5,16,12,3,5,2,0,0,0,2024/5
2022-08-15,AC Milan,Genoa,1,0,H,0,0,H,8,10,3,3,15,9,3,4,2,3,0,0,2024/5
2022-08-01,Como,Cagliari,0,0,D,0,0,H,12,13,4,6,17,9,3,9,3,2,0,0,2024/5
2022-08-17,Atalanta,Cagliari,1,0,H,0,0,H,12,7,5,2,8,18,2,6,1,0,0,0,2024/5
2022-08-06,AC Milan,Napoli,2,1,H,2,1,H,12,11,5,4,10,17,10,4,0,3,0,0,2024/5
2022-08-18,Atalanta,Empoli,1,0,H,0,0,H,13,11,5,4,12,8,4,8,1,1,0,0,2024/5
2022-08-11,Napoli,Intel Milan,2,2,D,0,1,H,13,17,4,6,16,15,4,6,1,0,0,0,2024/5
2022-08-06,Como,Venezia,1,0,H,0,0,H,5,9,2,3,14,8,3,8,0,0,0,0,2024/5
2022-08-17,Intel Milan,AC Milan,1,1,D,1,0,H,12,10,5,3,16,16,9,9,0,0,0,0,2024/5
2022-08-18,Empoli,Verona,0,1,A,0,1,H,13,9,4,3,10,16,4,2,3,3,0,0,2024/5
2022-08-02,Juventus,Genoa,1,0,H,1,0,H,8,7,3,2,11,8,6,5,3,0,0,0,2024/5
2022-08-19,Sassuolo,Lazio,0,0,D,0,0,H,6,11,1,4,10,10,4,5,1,3,0,0,2024/5
2022-08-03,Sassuolo,Atalanta,0,2,A,0,2,H,4,11,1,4,13,9,8,6,0,3,0,0,2024/5
2022-08-05,Torino,Sassuolo,0,1,A,0,0,H,11,9,5,3,17,18,2,4,1,2,0,0,2024/5
2022-08-11,Como,Empoli,0,0,D,0,0,H,7,7,3,2,16,11,5,3,2,1,0,0,2024/5
2022-08-21,Como,Napoli,1,1,D,0,1,H,9,8,3,3,16,15,2,8,2,2,0,0,2024/5
2022-08-24,Monza,Udinese,0,0,D,0,0,H,9,15,3,6,11,11,6,2,2,2,0,0,2024/5
2022-08-17,Venezia,Monza,0,0,D,0,0,H,6,5,2,2,18,11,4,3,2,3,0,0,2024/5
2022-08-14,Bologna,Lecce,0,0,D,0,0,H,13,9,6,2,9,18,5,3,0,2,0,0,2024/5
2022-08-23,Verona,Intel Milan,0,2,A,0,2,H,5,13,1,4,18,10,6,7,3,0,0,0,2024/5
2022-08-26,Cagliari,Napoli,0,0,D,0,0,H,7,12,3,3,18,17,9,10,2,0,0,0,2024/5
2022-08-02,Venezia,Atalanta,0,0,D,0,0,H,7,13,2,4,10,15,7,12,0,2,0,0,2024/5
2022-08-18,Lecce,Intel Milan,0,0,D,0,0,H,10,10,4,4,17,9,4,8,3,1,0,0,2024/5
2022-08-16,Fiorentina,Como,0,1,A,0,0,H,10,11,4,4,12,17,4,2,2,0,0,0,2024/5
2022-08-25,Monza,Lazio,0,0,D,0,0,H,5,8,1,2,16,14,5,5,2,0,0,0,2024/5
2022-08-02,Lazio,Genoa,0,0,D,0,0,H,8,10,2,3,16,18,3,3,0,2,0,0,2024/5
2022-08-28,Napoli,AC Milan,0,3,A,0,0,H,15,9,6,3,11,18,5,5,2,3,0,0,2024/5
2022-08-12,Genoa,Fiorentina,0,0,D,0,0,H,9,9,4,2,13,18,6,6,3,0,0,0,2024/5
2022-08-01,Juventus,Lazio,1,2,A,1,2,H,12,12,4,5,8,9,3,3,2,0,0,0,2024/5
2022-08-06,Roma,AC Milan,3,2,H,0,1,H,12,12,5,4,12,17,7,3,2,3,0,0,2024/5
2022-08-19,Empoli,Roma,0,1,A,0,0,H,8,11,3,4,8,14,3,7,3,1,0,0,2024/5
2022-08-12,Empoli,Lazio,0,0,D,0,0,H,9,11,3,4,15,15,6,4,1,2,0,0,2024/5
2022-08-02,Torino,Verona,0,0,D,0,0,H,13,3,5,1,18,16,4,8,1,2,0,0,2024/5
2022-08-04,Sassuolo,Torino,1,0,H,1,0,H,8,9,3,4,18,8,8,2,0,3,0,0,2024/5
2022-08-03,Lecce,Atalanta,0,0,D,0,0,H,15,12,5,5,16,8,9,5,2,1,0,0,2024/5
2022-08-28,Juventus,Intel Milan,1,2,A,1,0,H,11,18,3,6,17,15,2,2,2,3,0,0,2024/5
2022-08-25,Roma,Verona,1,1,D,0,0,H,8,12,3,5,18,10,6,7,3,3,0,0,2024/5
2022-08-11,Bologna,Sassuolo,1,0,H,1,0,H,6,6,2,2,16,14,6,4,2,3,0,0,2024/5
2022-08-13,Como,Roma,1,0,H,0,0,H,9,14,4,5,12,16,5,3,3,1,0,0,2024/5
2022-08-08,Genoa,Sassuolo,0,0,D,0,0,H,7,5,3,1,8,8,4,9,0,1,0,0,2024/5
2022-08-08,Torino,Bologna,1,1,D,1,0,H,8,4,3,1,11,12,3,4,3,2,0,0,2024/5
2022-08-10,Udinese,Genoa,0,2,A,0,1,H,9,8,3,3,15,8,4,7,2,0,0,0,2024/5
2022-08-13,Torino,Genoa,0,1,A,0,0,H,11,9,3,3,11,11,3,2,3,0,0,0,2024/5
2022-08-17,Empoli,Lecce,0,0,D,0,0,H,15,5,6,2,9,17,8,4,3,0,0,0,2024/5
2022-08-20,Juventus,Udinese,2,1,H,0,1,H,8,6,3,2,13,13,5,5,2,1,0,0,2024/5
2022-08-21,Torino,Juventus,1,1,D,0,0,H,10,11,3,3,10,12,7,7,0,3,0,0,2024/5
2022-08-01,Como,AC Milan,0,1,A,0,1,H,10,5,4,1,9,14,2,5,3,3,0,0,2024/5
2022-08-18,Napoli,Udinese,1,0,H,0,0,H,18,8,6,3,17,8,2,4,2,1,0,0,2024/5
2022-08-25,Napoli,Venezia,0,0,D,0,0,H,9,14,3,5,12,15,7,8,2,1,0,0,2024/5
2022-08-17,Empoli,Udinese,0,0,D,0,0,H,9,12,3,5,16,17,10,2,1,3,0,0,2024/5
2022-08-22,Verona,Fiorentina,0,0,D,0,0,H,11,11,3,5,15,15,2,7,3,2,0,0,2024/5
2022-08-07,Napoli,Empoli,1,0,H,0,0,H,15,9,6,3,9,17,8,3,3,2,0,0,2024/5
2022-08-24,Intel Milan,Udinese,2,1,H,0,0,H,20,9,8,4,8,18,9,3,0,2,0,0,2024/5
2022-08-11,Roma,Fiorentina,0,0,D,0,0,H,10,8,4,2,15,12,3,3,0,1,0,0,2024/5
2022-08-11,Monza,Venezia,0,0,D,0,0,H,8,8,3,3,17,13,4,2,3,3,0,0,2024/5
2022-08-06,Fiorentina,Lazio,0,0,D,0,0,H,18,10,8,3,14,16,6,4,0,1,0,0,2024/5
2022-08-26,AC Milan,Cagliari,0,0,D,0,0,H,13,5,5,1,16,11,4,9,2,2,0,0,2024/5
2022-08-11,Torino,Cagliari,0,1,A,0,0,H,12,11,5,5,17,10,5,4,1,1,0,0,2024/5
2022-08-10,Venezia,Genoa,0,0,D,0,0,H,4,9,1,4,13,13,8,3,3,0,0,0,2024/5
2022-08-15,Fiorentina,Verona,0,0,D,0,0,H,16,13,7,6,12,11,3,4,2,0,0,0,2024/5
2022-08-07,Sassuolo,AC Milan,2,0,H,0,0,H,15,12,4,5,10,15,2,3,0,1,0,0,2024/5
2022-08-05,Lazio,Monza,2,0,H,1,0,H,14,8,5,3,16,9,6,5,0,3,0,0,2024/5
2022-08-10,Bologna,Lazio,0,0,D,0,0,H,17,6,6,2,12,11,7,3,1,2,0,0,2024/5
2022-08-24,Genoa,AC Milan,0,0,D,0,0,H,12,14,5,6,14,11,5,3,1,2,0,0,2024/5
2022-08-26,Atalanta,Como,1,0,H,1,0,H,13,13,4,4,16,18,6,3,3,0,0,0,2024/5
2022-08-03,Intel Milan,Napoli,2,2,D,2,1,H,13,13,4,5,12,18,8,2,1,2,0,0,2024/5
2022-08-13,Bologna,Genoa,0,0,D,0,0,H,10,9,3,3,16,13,3,2,0,2,0,0,2024/5
2022-08-13,Lazio,Atalanta,1,2,A,0,0,H,8,7,2,2,8,18,2,3,1,1,0,0,2024/5
2022-08-02,Verona,Bologna,1,0,H,1,0,H,8,14,2,4,13,13,2,9,1,0,0,0,2024/5
2022-08-20,Udinese,Lazio,0,0,D,0,0,H,6,3,2,1,8,8,2,3,2,2,0,0,2024/5
2022-08-21,Atalanta,Sassuolo,1,0,H,0,0,H,14,7,4,2,10,11,9,5,2,0,0,0,2024/5
2022-08-22,Empoli,Sassuolo,0,1,A,0,1,H,7,4,2,1,11,11,8,2,2,2,0,0,2024/5
2022-08-03,Lecce,Napoli,1,0,H,0,0,H,7,14,2,5,16,10,6,5,2,1,0,0,2024/5
2022-08-19,Fiorentina,Atalanta,1,2,A,0,0,H,8,11,2,5,16,8,4,5,0,2,0,0,2024/5
2022-08-27,Sassuolo,Como,0,0,D,0,0,H,11,5,5,2,11,16,7,8,0,3,0,0,2024/5
2022-08-01,Genoa,Venezia,0,1,A,0,1,H,11,6,3,2,17,18,3,12,2,0,0,0,2024/5
2022-08-15,Lecce,Juventus,0,2,A,0,1,H,7,17,3,5,13,8,8,2,2,3,0,0,2024/5
2022-08-25,Sassuolo,Lecce,1,0,H,0,0,H,10,9,4,3,17,18,3,6,0,3,0,0,2024/5
2022-08-26,Verona,Roma,0,0,D,0,0,H,4,6,1,2,10,10,3,3,1,1,0,0,2024/5
2022-08-08,Cagliari,Genoa,0,0,D,0,0,H,6,6,2,1,9,17,5,5,0,0,0,0,2024/5
2022-08-24,Genoa,Atalanta,0,0,D,0,0,H,5,10,1,4,11,14,2,10,1,2,0,0,2024/5
2022-08-10,Fiorentina,Monza,0,1,A,0,0,H,13,8,5,2,10,8,4,7,1,3,0,0,2024/5
2022-08-22,Lazio,Torino,0,0,D,0,0,H,13,6,4,2,9,12,10,2,0,1,0,0,2024/5
2022-08-24,Cagliari,Intel Milan,1,3,A,0,2,H,5,11,1,3,17,10,8,7,1,2,0,0,2024/5
2022-08-02,Udinese,Empoli,0,0,D,0,0,H,4,8,1,3,8,8,4,10,0,1,0,0,2024/5
2022-08-22,Lazio,AC Milan,2,2,D,2,0,H,15,11,6,4,10,12,6,2,1,2,0,0,2024/5
2022-08-08,Monza,Atalanta,0,1,A,0,0,H,10,8,3,2,13,11,3,5,1,2,0,0,2024/5
2022-08-06,Fiorentina,Juventus,1,1,D,0,1,H,15,5,7,2,17,12,7,5,2,3,0,0,2024/5
2022-08-18,Fiorentina,Genoa,0,0,D,0,0,H,9,8,3,3,17,15,5,2,3,2,0,0,2024/5
2022-08-01,Juventus,Lecce,1,0,H,0,0,H,7,5,2,2,18,15,7,7,0,0,0,0,2024/5
2022-08-16,Roma,Intel Milan,1,1,D,1,0,H,16,14,5,4,11,9,6,6,2,3,0,0,2024/5
2022-08-25,Napoli,Lecce,0,1,A,0,1,H,13,10,4,3,11,14,6,3,1,1,0,0,2024/5
2022-08-23,Torino,Lazio,0,1,A,0,0,H,7,10,3,4,15,15,10,6,1,1,0,0,2024/5
2022-08-14,Bologna,Fiorentina,0,2,A,0,2,H,5,14,2,4,10,17,3,7,1,1,0,0,2024/5
2022-08-17,Torino,Udinese,0,0,D,0,0,H,13,13,5,4,9,11,2,4,2,1,0,0,2024/5
2022-08-05,Empoli,AC Milan,0,0,D,0,0,H,9,9,3,2,15,18,4,2,0,2,0,0,2024/5
2022-08-04,Juventus,Roma,3,0,H,1,0,H,14,15,4,6,12,12,2,6,0,1,0,0,2024/5
2022-08-09,Intel Milan,Fiorentina,3,3,D,0,2,H,18,10,6,4,13,14,4,4,3,0,0,0,2024/5
