Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
2022-08-25,Mallorca,Las Palmas,0,0,D,0,0,H,8,5,3,2,8,9,4,6,0,2,0,0,2023/4
2022-08-04,Atletico Madrid,Alavés,1,1,D,0,1,H,13,13,6,6,18,9,4,4,2,1,0,0,2023/4
2022-08-27,Osasuna,Vallecano,0,0,D,0,0,H,5,5,1,1,15,8,4,4,1,1,0,0,2023/4
2022-08-22,Real Sociedad,Girona,0,2,A,0,1,H,8,9,3,3,8,8,6,7,3,2,0,0,2023/4
2022-08-19,Villarreal,Celta,1,0,H,1,0,H,6,6,2,2,12,16,4,5,2,2,0,0,2023/4
2022-08-14,Getafe,Osasuna,0,0,D,0,0,H,10,9,4,3,17,16,2,6,1,3,0,0,2023/4
2022-08-04,Real Sociedad,Sevilla,0,0,D,0,0,H,11,4,3,1,14,9,3,9,1,3,0,0,2023/4
2022-08-25,Getafe,Athletic Bilbao,1,0,H,0,0,H,9,13,3,4,9,8,5,4,2,2,0,0,2023/4
2022-08-08,Real Betis,Valencia,0,0,D,0,0,H,14,5,5,2,18,10,4,5,0,3,0,0,2023/4
2022-08-12,Sevilla,Mallorca,0,0,D,0,0,H,10,11,4,5,15,12,5,4,1,2,0,0,2023/4
2022-08-09,Real Sociedad,Getafe,0,0,D,0,0,H,15,11,6,4,16,14,3,7,0,3,0,0,2023/4
2022-08-09,Real Betis,Real Valladolid,0,0,D,0,0,H,11,17,3,7,12,16,3,4,1,2,0,0,2023/4
2022-08-26,Athletic Bilbao,Celta,2,0,H,2,0,H,11,8,3,3,18,12,4,4,3,1,0,0,2023/4
2022-08-09,Atletico Madrid,Las Palmas,1,1,D,0,0,H,8,10,2,4,8,14,10,2,2,3,0,0,2023/4
2022-08-07,Real Madrid,Getafe,2,1,H,0,1,H,18,10,6,3,17,10,8,2,0,0,0,0,2023/4
2022-08-16,Alavés,Valencia,1,0,H,0,0,H,10,8,4,2,18,12,3,5,0,0,0,0,2023/4
2022-08-25,Real Betis,Alavés,0,0,D,0,0,H,7,4,2,1,16,14,3,5,0,0,0,0,2023/4
2022-08-13,Mallorca,Girona,0,1,A,0,1,H,11,4,4,1,8,18,3,4,1,1,0,0,2023/4
2022-08-11,Atletico Madrid,Athletic Bilbao,1,1,D,0,0,H,15,11,6,5,12,9,4,7,1,0,0,0,2023/4
2022-08-26,Getafe,Celta,1,0,H,1,0,H,8,9,2,4,17,13,8,3,0,0,0,0,2023/4
2022-08-03,Real Madrid,Girona,2,2,D,0,0,H,13,17,6,8,13,9,4,4,2,1,0,0,2023/4
2022-08-26,Villarreal,Girona,1,1,D,0,1,H,15,13,7,4,18,18,5,2,2,3,0,0,2023/4
2022-08-27,Valencia,Osasuna,0,0,D,0,0,H,6,9,1,3,15,9,2,6,3,1,0,0,2023/4
2022-08-23,Real Sociedad,Vallecano,2,0,H,0,0,H,7,10,2,4,17,18,7,8,2,0,0,0,2023/4
2022-08-13,Girona,Mallorca,0,0,D,0,0,H,6,4,2,1,12,18,3,4,1,2,0,0,2023/4
2022-08-01,Vallecano,Atletico Madrid,0,1,A,0,0,H,12,12,5,4,12,13,2,7,1,0,0,0,2023/4
2022-08-25,Celta,Osasuna,1,0,H,1,0,H,8,6,3,2,12,9,7,7,0,2,0,0,2023/4
2022-08-11,Real Betis,Sevilla,2,1,H,0,1,H,12,9,5,4,17,17,2,3,1,2,0,0,2023/4
2022-08-11,Athletic Bilbao,Atletico Madrid,1,2,A,0,2,H,15,22,7,9,10,8,3,4,2,3,0,0,2023/4
2022-08-19,Sevilla,Vallecano,1,0,H,0,0,H,5,13,2,5,8,18,4,6,0,3,0,0,2023/4
2022-08-03,Leganés,Mallorca,0,0,D,0,0,H,5,5,2,2,16,14,4,2,3,3,0,0,2023/4
2022-08-17,Mallorca,Vallecano,0,0,D,0,0,H,13,9,6,4,12,18,5,2,1,1,0,0,2023/4
2022-08-12,Leganés,Sevilla,1,2,A,1,1,H,12,12,4,4,11,8,4,7,0,3,0,0,2023/4
2022-08-11,Villarreal,Vallecano,0,0,D,0,0,H,7,9,3,2,8,11,4,3,1,2,0,0,2023/4
2022-08-09,Vallecano,Alavés,0,0,D,0,0,H,12,6,4,2,10,14,10,5,1,2,0,0,2023/4
2022-08-06,Las Palmas,Sevilla,0,0,D,0,0,H,5,7,1,2,18,17,5,2,1,1,0,0,2023/4
2022-08-24,Barcelona,Girona,2,1,H,2,0,H,12,8,5,2,8,17,11,2,0,3,0,0,2023/4
2022-08-18,Mallorca,Espanyol,1,1,D,0,1,H,18,12,6,5,16,14,6,7,2,1,0,0,2023/4
2022-08-15,Espanyol,Athletic Bilbao,0,1,A,0,1,H,9,11,2,4,11,10,5,2,0,2,0,0,2023/4
2022-08-11,Girona,Real Sociedad,3,1,H,2,1,H,16,6,7,2,17,16,4,3,3,2,0,0,2023/4
2022-08-19,Mallorca,Real Sociedad,0,1,A,0,1,H,11,11,3,4,14,12,6,4,1,3,0,0,2023/4
2022-08-06,Las Palmas,Osasuna,1,0,H,1,0,H,7,9,2,3,8,10,7,5,3,2,0,0,2023/4
2022-08-01,Real Madrid,Osasuna,2,2,D,0,0,H,14,6,4,2,17,10,3,7,0,3,0,0,2023/4
2022-08-25,Getafe,Real Sociedad,0,2,A,0,1,H,4,12,1,4,16,8,8,4,1,1,0,0,2023/4
2022-08-24,Leganés,Las Palmas,0,0,D,0,0,H,6,3,1,1,18,10,3,4,0,2,0,0,2023/4
2022-08-16,Leganés,Girona,0,0,D,0,0,H,13,11,4,4,8,18,10,7,2,0,0,0,2023/4
2022-08-12,Sevilla,Girona,0,1,A,0,0,H,8,3,3,1,13,16,7,2,0,2,0,0,2023/4
2022-08-23,Atletico Madrid,Real Madrid,2,3,A,1,2,H,14,12,6,4,9,14,9,3,0,0,0,0,2023/4
2022-08-25,Barcelona,Real Betis,2,0,H,0,0,H,17,9,8,3,17,11,3,6,0,3,0,0,2023/4
2022-08-06,Getafe,Alavés,2,1,H,1,1,H,7,12,3,4,16,12,4,2,2,2,0,0,2023/4
2022-08-24,Real Madrid,Atletico Madrid,0,1,A,0,1,H,20,10,9,3,15,10,3,6,0,0,0,0,2023/4
2022-08-27,Celta,Leganés,1,0,H,0,0,H,7,6,2,1,11,10,7,3,1,0,0,0,2023/4
2022-08-07,Real Betis,Osasuna,0,0,D,0,0,H,9,6,3,2,10,16,5,9,0,0,0,0,2023/4
2022-08-07,Real Valladolid,Vallecano,0,0,D,0,0,H,6,6,2,2,8,18,5,5,1,0,0,0,2023/4
2022-08-23,Villarreal,Real Valladolid,2,1,H,2,0,H,16,10,7,3,10,11,3,3,1,1,0,0,2023/4
2022-08-04,Barcelona,Atletico Madrid,3,3,D,1,1,H,17,16,7,5,11,13,8,2,1,0,0,0,2023/4
2022-08-02,Real Valladolid,Celta,0,0,D,0,0,H,11,8,4,3,14,12,4,4,3,1,0,0,2023/4
2022-08-20,Leganés,Villarreal,0,0,D,0,0,H,11,5,3,2,11,15,2,6,3,3,0,0,2023/4
2022-08-05,Real Madrid,Athletic Bilbao,1,0,H,1,0,H,18,14,5,5,9,18,6,6,0,1,0,0,2023/4
2022-08-24,Real Valladolid,Leganés,1,0,H,0,0,H,5,9,2,4,9,15,5,7,2,3,0,0,2023/4
2022-08-17,Celta,Las Palmas,0,0,D,0,0,H,5,9,2,3,11,9,5,6,0,2,0,0,2023/4
2022-08-20,Real Betis,Mallorca,1,1,D,0,0,H,8,9,3,3,14,14,2,7,1,1,0,0,2023/4
2022-08-16,Vallecano,Getafe,0,0,D,0,0,H,7,9,2,2,8,16,3,6,0,2,0,0,2023/4
2022-08-13,Valencia,Real Madrid,1,2,A,1,2,H,8,10,3,3,15,8,2,7,3,1,0,0,2023/4
2022-08-13,Real Betis,Athletic Bilbao,0,0,D,0,0,H,13,12,4,4,13,13,6,4,0,2,0,0,2023/4
2022-08-02,Barcelona,Real Madrid,2,3,A,1,1,H,10,18,4,6,15,14,4,7,3,1,0,0,2023/4
2022-08-14,Mallorca,Celta,0,0,D,0,0,H,6,12,2,4,13,8,3,4,2,3,0,0,2023/4
2022-08-14,Girona,Barcelona,3,4,A,1,1,H,8,18,3,6,9,9,8,9,2,1,0,0,2023/4
2022-08-24,Sevilla,Atletico Madrid,0,2,A,0,1,H,9,10,3,4,13,18,4,4,2,2,0,0,2023/4
2022-08-02,Alavés,Atletico Madrid,1,1,D,1,0,H,9,15,3,6,16,15,3,12,0,3,0,0,2023/4
2022-08-03,Real Betis,Real Madrid,1,2,A,1,0,H,13,14,4,6,18,17,2,2,3,2,0,0,2023/4
2022-08-24,Vallecano,Valencia,0,1,A,0,0,H,8,6,3,2,12,15,5,4,1,2,0,0,2023/4
2022-08-07,Girona,Celta,0,0,D,0,0,H,6,9,2,3,8,11,2,4,0,0,0,0,2023/4
2022-08-06,Las Palmas,Atletico Madrid,0,0,D,0,0,H,10,8,3,3,14,18,3,4,0,2,0,0,2024/5
2022-08-12,Osasuna,Barcelona,0,0,D,0,0,H,6,17,2,6,14,9,5,2,2,2,0,0,2024/5
2022-08-26,Sevilla,Las Palmas,1,0,H,1,0,H,12,8,4,3,10,18,8,5,0,2,0,0,2024/5
2022-08-25,Valencia,Atletico Madrid,0,1,A,0,0,H,8,9,2,2,18,13,6,2,2,3,0,0,2024/5
2022-08-13,Real Valladolid,Alavés,1,0,H,1,0,H,9,9,3,3,17,11,2,7,2,3,0,0,2024/5
2022-08-01,Villarreal,Mallorca,0,0,D,0,0,H,9,11,3,4,10,8,3,3,2,1,0,0,2024/5
2022-08-21,Las Palmas,Athletic Bilbao,1,0,H,0,0,H,10,7,3,2,15,9,3,2,1,0,0,0,2024/5
2022-08-23,Girona,Athletic Bilbao,0,1,A,0,0,H,16,10,5,3,14,17,7,7,3,3,0,0,2024/5
2022-08-17,Las Palmas,Villarreal,0,0,D,0,0,H,9,11,3,4,15,11,6,9,0,1,0,0,2024/5
2022-08-25,Real Sociedad,Osasuna,0,0,D,0,0,H,10,8,3,3,10,10,4,7,3,3,0,0,2024/5
2022-08-17,Real Valladolid,Getafe,1,0,H,0,0,H,7,4,3,1,16,17,11,4,3,3,0,0,2024/5
2022-08-22,Sevilla,Real Valladolid,0,0,D,0,0,H,8,11,3,5,17,12,2,2,1,0,0,0,2024/5
2022-08-01,Vallecano,Leganés,0,1,A,0,0,H,9,10,3,3,16,18,2,2,2,1,0,0,2024/5
2022-08-12,Barcelona,Espanyol,0,1,A,0,0,H,16,10,5,4,8,13,9,2,3,3,0,0,2024/5
2022-08-10,Villarreal,Real Sociedad,0,0,D,0,0,H,19,11,8,5,15,8,4,4,0,0,0,0,2024/5
2022-08-18,Barcelona,Osasuna,6,1,H,1,0,H,18,5,7,1,18,14,5,5,3,3,0,0,2024/5
2022-08-03,Girona,Villarreal,0,2,A,0,0,H,8,10,3,3,14,11,4,6,3,2,0,0,2024/5
2022-08-01,Osasuna,Sevilla,0,0,D,0,0,H,4,6,1,2,14,11,6,5,2,2,0,0,2024/5
2022-08-09,Real Madrid,Valencia,2,0,H,0,0,H,13,16,3,7,17,14,7,11,1,3,0,0,2024/5
2022-08-05,Vallecano,Atletico Madrid,1,0,H,1,0,H,8,3,3,1,17,14,3,3,1,2,0,0,2024/5
2022-08-06,Las Palmas,Vallecano,0,1,A,0,1,H,6,8,2,3,13,13,5,5,0,1,0,0,2024/5
2022-08-08,Real Madrid,Athletic Bilbao,2,1,H,2,1,H,16,7,6,2,9,13,4,7,2,2,0,0,2024/5
2022-08-08,Espanyol,Getafe,1,0,H,1,0,H,6,12,2,5,12,13,3,11,2,2,0,0,2024/5
2022-08-10,Leganés,Athletic Bilbao,0,1,A,0,0,H,7,10,2,3,17,9,5,6,3,1,0,0,2024/5
2022-08-09,Real Sociedad,Real Madrid,1,0,H,1,0,H,16,13,7,6,17,15,4,7,2,1,0,0,2024/5
2022-08-25,Sevilla,Real Madrid,1,2,A,0,0,H,6,20,2,6,18,18,2,2,1,1,0,0,2024/5
2022-08-24,Real Madrid,Girona,1,0,H,1,0,H,14,10,5,3,15,11,7,2,2,0,0,0,2024/5
2022-08-19,Valencia,Sevilla,0,0,D,0,0,H,6,7,1,3,15,10,7,5,0,1,0,0,2024/5
2022-08-28,Leganés,Celta,0,0,D,0,0,H,5,10,1,3,16,13,7,7,1,2,0,0,2024/5
2022-08-19,Vallecano,Las Palmas,1,0,H,1,0,H,9,12,3,4,10,10,7,2,0,1,0,0,2024/5
2022-08-13,Real Valladolid,Celta,0,0,D,0,0,H,7,14,2,6,9,10,9,4,1,0,0,0,2024/5
2022-08-05,Alavés,Villarreal,0,1,A,0,0,H,9,6,4,2,9,11,8,4,3,2,0,0,2024/5
2022-08-07,Barcelona,Athletic Bilbao,2,1,H,2,1,H,18,14,7,5,13,17,10,5,2,3,0,0,2024/5
2022-08-19,Villarreal,Atletico Madrid,0,0,D,0,0,H,7,10,2,4,17,11,8,3,0,2,0,0,2024/5
2022-08-13,Barcelona,Real Betis,0,1,A,0,0,H,17,6,5,2,14,11,2,4,0,0,0,0,2024/5
2022-08-10,Real Madrid,Real Sociedad,1,1,D,1,0,H,27,13,10,6,10,11,9,2,3,1,0,0,2024/5
2022-08-10,Athletic Bilbao,Getafe,4,0,H,0,0,H,12,9,3,3,15,12,5,2,1,2,0,0,2024/5
2022-08-15,Real Betis,Vallecano,0,0,D,0,0,H,7,9,2,3,17,14,7,8,3,0,0,0,2024/5
2022-08-23,Sevilla,Valencia,1,1,D,1,0,H,12,7,5,3,10,17,6,8,2,3,0,0,2024/5
2022-08-03,Athletic Bilbao,Real Valladolid,1,0,H,1,0,H,7,5,2,2,18,18,6,7,3,3,0,0,2024/5
2022-08-10,Atletico Madrid,Vallecano,1,2,A,1,0,H,12,9,4,4,11,13,5,4,0,1,0,0,2024/5
2022-08-06,Atletico Madrid,Osasuna,1,0,H,0,0,H,15,9,7,4,10,16,4,5,2,3,0,0,2024/5
2022-08-25,Barcelona,Valencia,1,1,D,0,0,H,11,7,4,3,10,11,2,9,1,1,0,0,2024/5
2022-08-01,Leganés,Real Valladolid,0,0,D,0,0,H,13,11,5,3,10,13,2,4,3,0,0,0,2024/5
2022-08-09,Barcelona,Mallorca,2,0,H,2,0,H,18,6,6,2,14,15,2,5,3,0,0,0,2024/5
2022-08-12,Celta,Getafe,0,0,D,0,0,H,11,7,5,3,8,15,11,5,3,1,0,0,2024/5
2022-08-08,Espanyol,Villarreal,0,1,A,0,0,H,8,9,2,4,8,10,4,3,2,2,0,0,2024/5
2022-08-24,Athletic Bilbao,Valencia,1,0,H,0,0,H,11,9,5,4,17,16,5,5,2,3,0,0,2024/5
2022-08-26,Real Madrid,Real Valladolid,1,2,A,1,2,H,18,5,6,2,10,8,3,4,1,2,0,0,2024/5
2022-08-26,Sevilla,Barcelona,1,4,A,0,3,H,16,15,7,6,8,9,4,3,3,1,0,0,2024/5
2022-08-12,Sevilla,Real Betis,2,0,H,1,0,H,11,10,3,3,8,15,2,3,3,2,0,0,2024/5
2022-08-27,Villarreal,Osasuna,0,0,D,0,0,H,9,4,4,1,15,18,5,10,3,2,0,0,2024/5
2022-08-28,Leganés,Real Madrid,0,2,A,0,0,H,12,14,5,6,10,12,8,3,0,3,0,0,2024/5
2022-08-05,Getafe,Valencia,0,0,D,0,0,H,7,8,2,3,18,15,3,4,1,2,0,0,2024/5
2022-08-02,Espanyol,Vallecano,0,0,D,0,0,H,10,9,3,3,17,13,5,3,3,3,0,0,2024/5
2022-08-24,Osasuna,Villarreal,0,0,D,0,0,H,7,8,2,3,10,11,4,5,3,1,0,0,2024/5
2022-08-06,Real Madrid,Getafe,1,1,D,0,1,H,18,6,8,1,9,10,2,7,0,0,0,0,2024/5
2022-08-08,Girona,Alavés,1,0,H,0,0,H,8,8,3,3,13,16,3,8,3,0,0,0,2024/5
2022-08-02,Real Sociedad,Getafe,1,0,H,1,0,H,10,9,4,3,15,12,6,3,0,1,0,0,2024/5
2022-08-09,Valencia,Las Palmas,0,0,D,0,0,H,7,8,2,3,13,10,13,6,2,0,0,0,2024/5
2022-08-13,Girona,Barcelona,0,3,A,0,3,H,15,9,4,3,12,11,5,6,1,3,0,0,2024/5
2022-08-04,Real Madrid,Leganés,1,0,H,1,0,H,15,11,7,3,14,10,7,8,3,2,0,0,2024/5
2022-08-07,Osasuna,Espanyol,0,1,A,0,0,H,7,9,3,3,11,8,4,8,1,1,0,0,2024/5
2022-08-01,Real Betis,Girona,2,0,H,1,0,H,12,13,4,6,12,16,3,6,3,2,0,0,2024/5
2022-08-12,Mallorca,Barcelona,0,1,A,0,0,H,13,13,5,3,17,18,3,5,3,2,0,0,2024/5
2022-08-15,Real Valladolid,Barcelona,1,2,A,0,0,H,11,10,3,4,15,12,8,5,1,3,0,0,2024/5
2022-08-24,Alavés,Girona,0,1,A,0,1,H,6,12,1,5,13,14,2,5,1,2,0,0,2024/5
2022-08-06,Celta,Girona,0,0,D,0,0,H,6,11,2,5,13,17,4,6,1,0,0,0,2024/5
2022-08-26,Leganés,Barcelona,0,1,A,0,1,H,11,16,4,5,17,10,6,4,0,2,0,0,2024/5
2022-08-03,Atletico Madrid,Leganés,0,0,D,0,0,H,14,10,4,3,13,14,3,6,1,0,0,0,2024/5
2022-08-13,Leganés,Atletico Madrid,1,1,D,1,1,H,10,16,4,7,11,14,7,6,1,3,0,0,2024/5
2022-08-20,Las Palmas,Barcelona,0,0,D,0,0,H,5,13,2,4,12,18,6,7,1,0,0,0,2024/5
2022-08-01,Getafe,Girona,0,1,A,0,1,H,5,7,2,2,18,18,3,5,2,0,0,0,2024/5
2022-08-28,Alavés,Osasuna,3,0,H,2,0,H,8,6,2,2,8,8,9,7,2,1,0,0,2024/5
2022-08-28,Sevilla,Girona,1,0,H,1,0,H,5,7,2,2,10,9,8,9,1,0,0,0,2024/5
2022-08-23,Leganés,Vallecano,0,0,D,0,0,H,4,10,1,4,13,16,6,5,1,3,0,0,2024/5
2022-08-01,Villarreal,Athletic Bilbao,0,3,A,0,1,H,19,8,9,2,9,17,2,5,0,2,0,0,2024/5
2022-08-25,Real Sociedad,Atletico Madrid,1,1,D,0,0,H,16,11,6,5,10,18,7,4,0,0,0,0,2024/5
2022-08-16,Valencia,Mallorca,1,0,H,0,0,H,7,9,3,4,15,18,5,8,3,1,0,0,2024/5
2022-08-21,Getafe,Osasuna,0,0,D,0,0,H,7,10,3,4,14,12,6,6,3,2,0,0,2024/5
2022-08-10,Getafe,Villarreal,0,0,D,0,0,H,9,7,3,2,18,10,4,2,0,1,0,0,2024/5
2022-08-06,Real Betis,Atletico Madrid,1,1,D,1,0,H,11,15,3,4,8,12,7,6,0,0,0,0,2024/5
2022-08-04,Osasuna,Las Palmas,1,1,D,0,0,H,9,9,3,4,12,15,7,5,0,0,0,0,2024/5
2022-08-19,Las Palmas,Valencia,0,0,D,0,0,H,9,10,2,4,17,17,6,6,2,0,0,0,2024/5
2022-08-01,Barcelona,Real Madrid,3,0,H,2,0,H,17,9,5,4,8,11,2,3,3,3,0,0,2024/5
2022-08-02,Celta,Atletico Madrid,2,1,H,0,1,H,10,13,4,5,8,13,5,2,1,1,0,0,2024/5
2022-08-01,Leganés,Real Betis,0,1,A,0,1,H,11,11,4,5,13,18,5,5,0,2,0,0,2024/5
2022-08-18,Real Madrid,Atletico Madrid,2,0,H,1,0,H,22,11,10,5,8,13,9,6,1,3,0,0,2024/5
2022-08-20,Valencia,Real Betis,1,2,A,0,0,H,6,11,2,4,8,8,8,2,3,3,0,0,2024/5
2022-08-08,Las Palmas,Alavés,0,0,D,0,0,H,13,6,6,2,11,10,5,4,1,3,0,0,2024/5
2022-08-14,Real Betis,Valencia,0,1,A,0,1,H,5,9,1,4,9,16,9,7,2,0,0,0,2024/5
2022-08-25,Barcelona,Sevilla,3,0,H,0,0,H,20,9,9,4,14,10,7,7,3,3,0,0,2024/5
2022-08-01,Barcelona,Atletico Madrid,0,0,D,0,0,H,18,14,6,6,9,11,2,6,1,1,0,0,2024/5
2022-08-18,Girona,Sevilla,0,0,D,0,0,H,7,10,2,3,16,11,6,6,2,1,0,0,2024/5
2022-08-11,Las Palmas,Real Sociedad,1,1,D,0,1,H,6,10,2,4,8,14,4,8,3,3,0,0,2024/5
2022-08-12,Valencia,Barcelona,1,1,D,0,0,H,10,12,3,5,17,10,3,6,0,0,0,0,2024/5
2022-08-05,Las Palmas,Real Valladolid,0,1,A,0,0,H,13,9,4,2,15,17,9,5,3,3,0,0,2024/5
2022-08-19,Espanyol,Atletico Madrid,0,0,D,0,0,H,17,11,7,4,14,17,3,6,1,2,0,0,2024/5
2022-08-23,Barcelona,Villarreal,1,0,H,0,0,H,11,14,4,4,10,14,4,8,3,2,0,0,2024/5
2022-08-20,Athletic Bilbao,Osasuna,1,0,H,1,0,H,8,7,3,3,13,17,2,2,0,1,0,0,2024/5
2022-08-06,Real Madrid,Real Betis,1,0,H,0,0,H,19,14,8,5,13,13,5,3,1,2,0,0,2024/5
2022-08-10,Sevilla,Mallorca,0,0,D,0,0,H,10,10,3,3,10,17,3,3,0,3,0,0,2024/5
2022-08-19,Athletic Bilbao,Leganés,0,1,A,0,0,H,16,5,7,1,12,9,3,5,3,3,0,0,2024/5
2022-08-10,Mallorca,Athletic Bilbao,1,1,D,1,0,H,12,13,4,5,18,18,9,8,3,2,0,0,2024/5
2022-08-09,Getafe,Real Betis,0,0,D,0,0,H,7,5,3,1,9,16,5,3,1,2,0,0,2024/5
2022-08-21,Real Valladolid,Vallecano,1,0,H,0,0,H,5,8,1,3,13,11,5,11,3,0,0,0,2024/5
2022-08-10,Real Betis,Alavés,0,0,D,0,0,H,11,7,4,2,13,8,2,5,1,3,0,0,2024/5
2022-08-02,Mallorca,Real Betis,0,0,D,0,0,H,5,4,1,1,10,14,2,8,1,3,0,0,2024/5
2022-08-01,Real Betis,Mallorca,1,0,H,0,0,H,17,10,6,4,16,10,6,5,2,2,0,0,2024/5
2022-08-18,Mallorca,Leganés,1,0,H,0,0,H,9,9,3,3,17,16,4,2,1,0,0,0,2024/5
2022-08-20,Real Valladolid,Mallorca,1,0,H,1,0,H,6,8,2,3,17,15,7,6,2,0,0,0,2024/5
2022-08-15,Celta,Real Betis,1,0,H,0,0,H,8,11,3,3,13,8,6,8,0,0,0,0,2024/5
2022-08-13,Valencia,Villarreal,0,0,D,0,0,H,13,8,5,3,9,17,6,3,2,1,0,0,2024/5
2022-08-18,Barcelona,Getafe,1,0,H,1,0,H,17,9,6,3,12,17,2,4,1,3,0,0,2024/5
2022-08-15,Real Valladolid,Real Betis,0,0,D,0,0,H,12,9,5,3,17,8,6,3,3,0,0,0,2024/5
2022-08-26,Mallorca,Getafe,0,0,D,0,0,H,9,11,2,5,8,8,2,3,0,1,0,0,2024/5
2022-08-10,Las Palmas,Real Madrid,0,3,A,0,1,H,5,17,1,5,12,12,5,2,1,0,0,0,2024/5
2022-08-13,Real Betis,Sevilla,1,2,A,1,1,H,15,10,5,3,13,10,3,6,2,0,0,0,2024/5
2022-08-12,Celta,Mallorca,1,0,H,0,0,H,12,9,3,3,17,17,9,3,3,3,0,0,2024/5
2022-08-28,Vallecano,Real Valladolid,2,0,H,0,0,H,10,7,4,2,10,9,5,5,0,2,0,0,2024/5
2022-08-26,Sevilla,Espanyol,0,0,D,0,0,H,8,14,3,5,8,12,3,5,3,2,0,0,2024/5
2022-08-11,Real Betis,Real Madrid,0,0,D,0,0,H,10,15,4,6,13,17,2,8,1,3,0,0,2024/5
2022-08-08,Mallorca,Espanyol,0,0,D,0,0,H,15,6,6,2,13,8,8,3,3,0,0,0,2024/5
2022-08-06,Sevilla,Alavés,0,0,D,0,0,H,4,10,1,3,17,8,5,4,0,1,0,0,2024/5
2022-08-03,Sevilla,Celta,2,0,H,1,0,H,8,8,3,3,15,11,5,3,1,3,0,0,2024/5
2022-08-24,Valencia,Real Sociedad,1,0,H,0,0,H,9,4,3,1,11,17,7,2,2,2,0,0,2024/5
2022-08-22,Leganés,Valencia,0,0,D,0,0,H,5,12,1,4,12,10,6,4,2,1,0,0,2024/5
2022-08-11,Espanyol,Real Betis,0,0,D,0,0,H,8,12,3,5,15,13,4,2,0,3,0,0,2024/5
2022-08-02,Espanyol,Leganés,0,0,D,0,0,H,8,16,2,7,13,12,3,8,0,2,0,0,2024/5
2022-08-21,Real Valladolid,Las Palmas,0,0,D,0,0,H,9,10,3,4,11,13,7,4,1,2,0,0,2024/5
2022-08-04,Mallorca,Real Madrid,1,0,H,1,0,H,10,18,4,8,15,9,6,4,2,2,0,0,2024/5
2022-08-28,Valencia,Osasuna,0,0,D,0,0,H,3,7,1,2,17,11,6,4,0,2,0,0,2024/5
2022-08-17,Girona,Espanyol,0,0,D,0,0,H,15,3,4,1,11,14,3,6,0,0,0,0,2024/5
2022-08-06,Mallorca,Valencia,0,1,A,0,0,H,4,7,1,3,14,8,2,4,3,1,0,0,2024/5
2022-08-18,Real Valladolid,Villarreal,0,0,D,0,0,H,17,9,6,3,15,11,4,4,0,2,0,0,2024/5
2022-08-06,Atletico Madrid,Real Betis,1,0,H,1,0,H,14,10,5,3,9,15,7,2,2,3,0,0,2024/5
2022-08-16,Alavés,Sevilla,0,0,D,0,0,H,9,10,4,4,16,8,5,7,0,0,0,0,2024/5
2022-08-13,Valencia,Espanyol,0,1,A,0,1,H,3,8,1,2,15,9,2,2,3,3,0,0,2024/5
2022-08-03,Atletico Madrid,Mallorca,1,3,A,0,1,H,15,5,6,1,12,11,5,7,1,3,0,0,2024/5
2022-08-26,Las Palmas,Osasuna,0,0,D,0,0,H,3,14,1,5,14,12,4,9,2,0,0,0,2024/5
2022-08-04,Villarreal,Real Madrid,1,2,A,0,1,H,11,14,5,6,8,16,6,4,2,3,0,0,2024/5
2022-08-22,Osasuna,Celta,0,0,D,0,0,H,3,10,1,4,13,10,3,6,0,0,0,0,2024/5
2022-08-06,Girona,Real Madrid,1,1,D,0,0,H,18,17,7,8,18,12,6,13,3,2,0,0,2024/5
2022-08-27,Athletic Bilbao,Sevilla,1,0,H,0,0,H,11,7,4,2,18,17,4,5,3,2,0,0,2024/5
2022-08-16,Real Betis,Getafe,2,1,H,1,0,H,6,10,2,4,13,18,6,7,2,1,0,0,2024/5
2022-08-05,Alavés,Atletico Madrid,0,0,D,0,0,H,7,10,3,3,9,15,5,5,3,0,0,0,2024/5
2022-08-28,Mallorca,Real Sociedad,0,0,D,0,0,H,13,5,5,2,15,9,4,4,3,0,0,0,2024/5
2022-08-09,Osasuna,Getafe,1,0,H,0,0,H,10,7,4,3,13,9,4,5,2,1,0,0,2024/5
2022-08-17,Vallecano,Real Betis,0,0,D,0,0,H,9,9,2,4,9,9,8,4,1,1,0,0,2024/5
2022-08-28,Getafe,Mallorca,1,0,H,1,0,H,11,5,4,2,16,9,5,8,0,1,0,0,2024/5
2022-08-11,Vallecano,Alavés,1,0,H,0,0,H,5,10,2,3,17,8,9,3,0,1,0,0,2024/5
2022-08-05,Real Sociedad,Leganés,0,0,D,0,0,H,13,8,5,2,16,14,7,2,3,1,0,0,2024/5
2022-08-11,Real Sociedad,Las Palmas,2,1,H,1,0,H,9,12,2,5,16,16,8,3,0,3,0,0,2024/5
2022-08-05,Villarreal,Barcelona,1,0,H,0,0,H,12,13,5,4,18,14,6,3,0,0,0,0,2024/5
2022-08-28,Valencia,Leganés,2,0,H,2,0,H,10,8,4,2,16,10,2,9,3,2,0,0,2024/5
2022-08-14,Alavés,Mallorca,1,0,H,1,0,H,9,6,3,2,8,17,4,4,0,2,0,0,2024/5
2022-08-02,Atletico Madrid,Las Palmas,0,0,D,0,0,H,3,7,1,3,12,13,8,6,0,1,0,0,2024/5
